name,pairs,precision,recall,f1,macro_supported,sample_f1_empty_correct,any_f1,false_relevant,missed_all
thinking_recall@0.4,168,0.6726190476190477,0.36807817589576547,0.47578947368421054,0.18965939528471823,0.5186666666666666,0.7552083333333334,12,82
thinking_recall@0.45,168,0.6726190476190477,0.36807817589576547,0.47578947368421054,0.18965939528471823,0.5186666666666666,0.7552083333333334,12,82
thinking_recall@0.5,168,0.6726190476190477,0.36807817589576547,0.47578947368421054,0.18965939528471823,0.5186666666666666,0.7552083333333334,12,82
thinking_recall@0.55,168,0.6726190476190477,0.36807817589576547,0.47578947368421054,0.18965939528471823,0.5186666666666666,0.7552083333333334,12,82
thinking_recall@0.6,168,0.6726190476190477,0.36807817589576547,0.47578947368421054,0.18965939528471823,0.5186666666666666,0.7552083333333334,12,82
baseline_balanced@0.35,125,0.768,0.3127035830618892,0.4444444444444444,0.2396220090821884,0.49611111111111106,0.6647398843930635,4,112
baseline_balanced@0.4,125,0.768,0.3127035830618892,0.4444444444444444,0.2396220090821884,0.49611111111111106,0.6647398843930635,4,112
baseline_balanced@0.45,125,0.768,0.3127035830618892,0.4444444444444444,0.2396220090821884,0.49611111111111106,0.6647398843930635,4,112
baseline_balanced@0.5,125,0.768,0.3127035830618892,0.4444444444444444,0.2396220090821884,0.49611111111111106,0.6647398843930635,4,112
baseline_balanced@0.55,125,0.768,0.3127035830618892,0.4444444444444444,0.2396220090821884,0.49611111111111106,0.6647398843930635,4,112
baseline_balanced@0.6,125,0.768,0.3127035830618892,0.4444444444444444,0.2396220090821884,0.49611111111111106,0.6647398843930635,4,112
union:baseline_balanced@0.1+thinking_recall@0.35+grouped_event@0.1,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.1+thinking_recall@0.35+grouped_event@0.3,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.1+thinking_recall@0.6+grouped_event@0.1,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.1+thinking_recall@0.6+grouped_event@0.3,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.3+thinking_recall@0.35+grouped_event@0.1,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.3+thinking_recall@0.35+grouped_event@0.3,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.3+thinking_recall@0.6+grouped_event@0.1,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.3+thinking_recall@0.6+grouped_event@0.3,756,0.2791005291005291,0.6872964169381107,0.3969896519285042,0.29262499958724214,0.4256565656565656,0.874251497005988,55,8
union:baseline_balanced@0.35+thinking_recall@0.1+grouped_event@0.1,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.35+thinking_recall@0.1+grouped_event@0.3,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.35+thinking_recall@0.3+grouped_event@0.1,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.35+thinking_recall@0.3+grouped_event@0.3,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.6+thinking_recall@0.1+grouped_event@0.1,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.6+thinking_recall@0.1+grouped_event@0.3,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.6+thinking_recall@0.3+grouped_event@0.1,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.6+thinking_recall@0.3+grouped_event@0.3,752,0.27925531914893614,0.6840390879478827,0.39660056657223797,0.2934631349348274,0.4091190476190476,0.8656126482213439,60,8
union:baseline_balanced@0.1+grouped_event@0.1,731,0.280437756497948,0.6677524429967426,0.394990366088632,0.2892254932662242,0.4253258778258779,0.8714859437751004,54,10
union:baseline_balanced@0.1+grouped_event@0.3,731,0.280437756497948,0.6677524429967426,0.394990366088632,0.2892254932662242,0.4253258778258779,0.8714859437751004,54,10
union:baseline_balanced@0.3+grouped_event@0.1,731,0.280437756497948,0.6677524429967426,0.394990366088632,0.2892254932662242,0.4253258778258779,0.8714859437751004,54,10
union:baseline_balanced@0.3+grouped_event@0.3,731,0.280437756497948,0.6677524429967426,0.394990366088632,0.2892254932662242,0.4253258778258779,0.8714859437751004,54,10
union:baseline_balanced@0.1+thinking_recall@0.1+grouped_event@0.1,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.1+thinking_recall@0.1+grouped_event@0.3,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.1+thinking_recall@0.3+grouped_event@0.1,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.1+thinking_recall@0.3+grouped_event@0.3,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.3+thinking_recall@0.1+grouped_event@0.1,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.3+thinking_recall@0.1+grouped_event@0.3,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.3+thinking_recall@0.3+grouped_event@0.1,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.3+thinking_recall@0.3+grouped_event@0.3,785,0.27388535031847133,0.7003257328990228,0.39377289377289376,0.2913584040775294,0.40388672438672435,0.8693957115009746,63,4
union:baseline_balanced@0.35+thinking_recall@0.35+grouped_event@0.1,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.35+thinking_recall@0.35+grouped_event@0.3,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.35+thinking_recall@0.6+grouped_event@0.1,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.35+thinking_recall@0.6+grouped_event@0.3,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.6+thinking_recall@0.35+grouped_event@0.1,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.6+thinking_recall@0.35+grouped_event@0.3,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.6+thinking_recall@0.6+grouped_event@0.1,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:baseline_balanced@0.6+thinking_recall@0.6+grouped_event@0.3,711,0.2812939521800281,0.6514657980456026,0.3929273084479371,0.29274824313959635,0.42484126984126985,0.8647540983606558,50,16
union:thinking_recall@0.1+grouped_event@0.1,738,0.27100271002710025,0.6514657980456026,0.3827751196172249,0.28773652920195475,0.39616666666666667,0.8650793650793651,59,9
union:thinking_recall@0.1+grouped_event@0.3,738,0.27100271002710025,0.6514657980456026,0.3827751196172249,0.28773652920195475,0.39616666666666667,0.8650793650793651,59,9
union:thinking_recall@0.3+grouped_event@0.1,738,0.27100271002710025,0.6514657980456026,0.3827751196172249,0.28773652920195475,0.39616666666666667,0.8650793650793651,59,9
union:thinking_recall@0.3+grouped_event@0.3,738,0.27100271002710025,0.6514657980456026,0.3827751196172249,0.28773652920195475,0.39616666666666667,0.8650793650793651,59,9
union:baseline_balanced@0.35+grouped_event@0.1,676,0.2781065088757396,0.6123778501628665,0.38250254323499494,0.28834422830215306,0.41651058201058194,0.8589211618257261,48,20
union:baseline_balanced@0.35+grouped_event@0.3,676,0.2781065088757396,0.6123778501628665,0.38250254323499494,0.28834422830215306,0.41651058201058194,0.8589211618257261,48,20
union:baseline_balanced@0.6+grouped_event@0.1,676,0.2781065088757396,0.6123778501628665,0.38250254323499494,0.28834422830215306,0.41651058201058194,0.8589211618257261,48,20
union:baseline_balanced@0.6+grouped_event@0.3,676,0.2781065088757396,0.6123778501628665,0.38250254323499494,0.28834422830215306,0.41651058201058194,0.8589211618257261,48,20
union:thinking_recall@0.35+grouped_event@0.1,697,0.27259684361549497,0.6188925081433225,0.3784860557768924,0.28685033407928995,0.41188888888888886,0.8641975308641975,49,17
union:thinking_recall@0.35+grouped_event@0.3,697,0.27259684361549497,0.6188925081433225,0.3784860557768924,0.28685033407928995,0.41188888888888886,0.8641975308641975,49,17
union:thinking_recall@0.6+grouped_event@0.1,697,0.27259684361549497,0.6188925081433225,0.3784860557768924,0.28685033407928995,0.41188888888888886,0.8641975308641975,49,17
union:thinking_recall@0.6+grouped_event@0.3,697,0.27259684361549497,0.6188925081433225,0.3784860557768924,0.28685033407928995,0.41188888888888886,0.8641975308641975,49,17
grouped_event@0.35,165,0.48484848484848486,0.26058631921824105,0.3389830508474576,0.2778383810964693,0.40706349206349207,0.5921450151057401,6,129
grouped_event@0.4,165,0.48484848484848486,0.26058631921824105,0.3389830508474576,0.2778383810964693,0.40706349206349207,0.5921450151057401,6,129
grouped_event@0.45,165,0.48484848484848486,0.26058631921824105,0.3389830508474576,0.2778383810964693,0.40706349206349207,0.5921450151057401,6,129
grouped_event@0.5,165,0.48484848484848486,0.26058631921824105,0.3389830508474576,0.2778383810964693,0.40706349206349207,0.5921450151057401,6,129
grouped_event@0.55,165,0.48484848484848486,0.26058631921824105,0.3389830508474576,0.2778383810964693,0.40706349206349207,0.5921450151057401,6,129
grouped_event@0.6,165,0.48484848484848486,0.26058631921824105,0.3389830508474576,0.2778383810964693,0.40706349206349207,0.5921450151057401,6,129
grouped_event@0.05,636,0.2468553459119497,0.511400651465798,0.3329798515376458,0.26745063845395906,0.35703174603174603,0.8333333333333334,46,32
grouped_event@0.1,636,0.2468553459119497,0.511400651465798,0.3329798515376458,0.26745063845395906,0.35703174603174603,0.8333333333333334,46,32
grouped_event@0.15,636,0.2468553459119497,0.511400651465798,0.3329798515376458,0.26745063845395906,0.35703174603174603,0.8333333333333334,46,32
grouped_event@0.2,636,0.2468553459119497,0.511400651465798,0.3329798515376458,0.26745063845395906,0.35703174603174603,0.8333333333333334,46,32
grouped_event@0.25,636,0.2468553459119497,0.511400651465798,0.3329798515376458,0.26745063845395906,0.35703174603174603,0.8333333333333334,46,32
grouped_event@0.3,636,0.2468553459119497,0.511400651465798,0.3329798515376458,0.26745063845395906,0.35703174603174603,0.8333333333333334,46,32
thinking_recall@0.65,48,0.8333333333333334,0.13029315960912052,0.22535211267605634,0.10440418149856114,0.35444444444444445,0.3490909090909091,0,179
thinking_recall@0.7,48,0.8333333333333334,0.13029315960912052,0.22535211267605634,0.10440418149856114,0.35444444444444445,0.3490909090909091,0,179
thinking_recall@0.75,48,0.8333333333333334,0.13029315960912052,0.22535211267605634,0.10440418149856114,0.35444444444444445,0.3490909090909091,0,179
thinking_recall@0.8,48,0.8333333333333334,0.13029315960912052,0.22535211267605634,0.10440418149856114,0.35444444444444445,0.3490909090909091,0,179
thinking_recall@0.85,48,0.8333333333333334,0.13029315960912052,0.22535211267605634,0.10440418149856114,0.35444444444444445,0.3490909090909091,0,179
thinking_recall@0.9,48,0.8333333333333334,0.13029315960912052,0.22535211267605634,0.10440418149856114,0.35444444444444445,0.3490909090909091,0,179
grouped_event@0.65,36,0.8333333333333334,0.09771986970684039,0.1749271137026239,0.21888136018570797,0.32166666666666666,0.25384615384615383,0,194
grouped_event@0.7,36,0.8333333333333334,0.09771986970684039,0.1749271137026239,0.21888136018570797,0.32166666666666666,0.25384615384615383,0,194
grouped_event@0.75,36,0.8333333333333334,0.09771986970684039,0.1749271137026239,0.21888136018570797,0.32166666666666666,0.25384615384615383,0,194
grouped_event@0.8,36,0.8333333333333334,0.09771986970684039,0.1749271137026239,0.21888136018570797,0.32166666666666666,0.25384615384615383,0,194
grouped_event@0.85,36,0.8333333333333334,0.09771986970684039,0.1749271137026239,0.21888136018570797,0.32166666666666666,0.25384615384615383,0,194
grouped_event@0.9,36,0.8333333333333334,0.09771986970684039,0.1749271137026239,0.21888136018570797,0.32166666666666666,0.25384615384615383,0,194
baseline_balanced@0.65,32,0.8125,0.08469055374592833,0.15339233038348082,0.0928904491853452,0.3138888888888889,0.24031007751937986,0,196
baseline_balanced@0.7,32,0.8125,0.08469055374592833,0.15339233038348082,0.0928904491853452,0.3138888888888889,0.24031007751937986,0,196
baseline_balanced@0.75,28,0.8214285714285714,0.0749185667752443,0.1373134328358209,0.07560825647782168,0.3055555555555555,0.2196078431372549,0,199
baseline_balanced@0.8,28,0.8214285714285714,0.0749185667752443,0.1373134328358209,0.07560825647782168,0.3055555555555555,0.2196078431372549,0,199
baseline_balanced@0.85,27,0.8148148148148148,0.07166123778501629,0.1317365269461078,0.07464240310922234,0.30222222222222217,0.2125984251968504,0,200
baseline_balanced@0.9,27,0.8148148148148148,0.07166123778501629,0.1317365269461078,0.07464240310922234,0.30222222222222217,0.2125984251968504,0,200
thinking_recall@0.95,3,1.0,0.009771986970684038,0.01935483870967742,0.008359633834220484,0.25,0.02608695652173913,0,224
